<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
XAUAUD,20051104,00:00:00,623.3942,620.3464,628.0801,622.7137
XAUAUD,20051107,00:00:00,623.3092,622.2919,627.1349,626.7759
XAUAUD,20051108,00:00:00,627.0329,624.6924,630.7377,627.6407
XAUAUD,20051109,00:00:00,627.4350,627.0263,637.7029,632.7001
XAUAUD,20051110,00:00:00,632.9578,632.8581,640.9240,638.0444
XAUAUD,20051111,00:00:00,638.4815,634.6259,640.7767,639.1316
XAUAUD,20051114,00:00:00,639.5301,638.4836,645.4408,642.6901
XAUAUD,20051115,00:00:00,642.1111,637.5784,644.6031,639.3174
XAUAUD,20051116,00:00:00,639.2301,639.1429,655.4841,654.6723
XAUAUD,20051117,00:00:00,654.9411,653.6939,663.6600,661.4420
XAUAUD,20051118,00:00:00,661.4420,661.0354,667.7604,661.3497
XAUAUD,20051121,00:00:00,662.0737,659.3958,667.2554,666.7572
XAUAUD,20051122,00:00:00,667.3012,666.7120,673.5362,668.2022
XAUAUD,20051123,00:00:00,668.4289,660.2955,668.5684,666.5312
XAUAUD,20051124,00:00:00,666.4409,665.5849,669.9213,668.2022
XAUAUD,20051125,00:00:00,668.1116,667.9307,674.9626,673.8274
XAUAUD,20051128,00:00:00,675.5725,669.1285,680.2675,672.3324
XAUAUD,20051129,00:00:00,672.1510,668.4694,678.5618,676.7498
XAUAUD,20051130,00:00:00,676.7978,665.7189,676.7978,666.6216
XAUAUD,20051201,00:00:00,666.3511,663.0171,679.4335,679.1588
XAUAUD,20051202,00:00:00,678.7495,670.3326,680.6994,671.4763
XAUAUD,20051205,00:00:00,673.1851,671.1105,681.1964,677.3163
XAUAUD,20051206,00:00:00,677.3163,669.6796,679.9467,678.1777
XAUAUD,20051207,00:00:00,678.3579,676.1930,690.2915,688.8472
XAUAUD,20051208,00:00:00,688.5707,684.9773,695.6230,694.0109
XAUAUD,20051209,00:00:00,694.0109,691.2332,706.0861,700.6929
XAUAUD,20051212,00:00:00,702.6449,697.4033,717.8942,697.7237
XAUAUD,20051213,00:00:00,697.5913,686.8365,701.7777,686.9277
XAUAUD,20051214,00:00:00,687.0107,669.0057,687.1516,670.0689
XAUAUD,20051215,00:00:00,670.2015,665.8720,681.4894,671.6678
XAUAUD,20051216,00:00:00,672.2036,661.0328,682.6509,675.9010
XAUAUD,20051219,00:00:00,678.4034,673.1413,685.6372,680.3678
XAUAUD,20051220,00:00:00,680.8281,670.1635,687.2461,671.3468
XAUAUD,20051221,00:00:00,671.1638,666.3038,674.8977,673.2053
XAUAUD,20051222,00:00:00,672.7966,671.7516,689.8769,689.0653
XAUAUD,20051223,00:00:00,688.7915,686.3580,695.3115,690.4794
XAUAUD,20051226,00:00:00,690.3129,687.7648,690.8816,689.0744
XAUAUD,20051227,00:00:00,689.0744,688.6031,701.6453,699.4068
XAUAUD,20051228,00:00:00,699.6413,695.5927,709.2783,707.9330
XAUAUD,20051229,00:00:00,708.7165,697.7857,709.9258,704.0677
XAUAUD,20051230,00:00:00,703.9869,698.2160,706.2680,705.0075
XAUAUD,20060102,00:00:00,706.1476,704.0316,706.1476,704.7035
XAUAUD,20060103,00:00:00,704.8957,703.0508,721.8167,721.0434
XAUAUD,20060104,00:00:00,720.5564,706.3567,721.3447,714.0371
XAUAUD,20060105,00:00:00,714.2093,699.7456,715.8939,701.7802
XAUAUD,20060106,00:00:00,701.4985,699.5719,716.6954,714.8919
XAUAUD,20060109,00:00:00,715.9362,712.1373,731.3512,726.9108
XAUAUD,20060110,00:00:00,727.1762,718.8541,730.0868,724.6764
XAUAUD,20060111,00:00:00,723.5121,719.4715,727.8169,726.2614
XAUAUD,20060112,00:00:00,726.1290,721.4381,730.1080,726.9093
XAUAUD,20060113,00:00:00,726.7883,724.6415,739.9574,736.2215
XAUAUD,20060116,00:00:00,735.2474,733.8880,745.4883,745.0252
XAUAUD,20060117,00:00:00,745.1240,733.6437,749.5347,736.2476
XAUAUD,20060118,00:00:00,736.1499,725.0368,741.6434,726.2749
XAUAUD,20060119,00:00:00,725.7891,722.0438,747.6248,746.0190
XAUAUD,20060120,00:00:00,745.7536,738.9794,757.6769,739.5373
XAUAUD,20060123,00:00:00,738.3876,734.9350,744.8138,741.9997
XAUAUD,20060124,00:00:00,741.6058,737.4600,743.9594,743.0741
XAUAUD,20060125,00:00:00,743.0741,740.4945,751.4942,746.8792
XAUAUD,20060126,00:00:00,746.8792,734.4992,747.4761,745.5054
XAUAUD,20060127,00:00:00,745.3723,738.8358,749.3025,743.5761
XAUAUD,20060130,00:00:00,745.9936,743.9659,760.1925,758.2432
XAUAUD,20060131,00:00:00,758.0774,749.4701,761.0465,751.1539
XAUAUD,20060201,00:00:00,750.7254,746.1579,757.7607,756.5090
XAUAUD,20060202,00:00:00,756.4408,754.3184,762.4734,758.1630
XAUAUD,20060203,00:00:00,758.5978,755.1756,766.3814,757.7823
XAUAUD,20060206,00:00:00,757.7823,757.3775,772.1212,767.0217
XAUAUD,20060207,00:00:00,767.3634,737.8444,769.0852,741.8221
XAUAUD,20060208,00:00:00,742.2931,738.3761,747.2275,744.2774
XAUAUD,20060209,00:00:00,743.8397,743.7043,765.5490,763.0050
XAUAUD,20060210,00:00:00,762.5929,741.1876,766.9771,746.3030
XAUAUD,20060213,00:00:00,747.1826,728.2565,747.2841,732.1308
XAUAUD,20060214,00:00:00,731.9952,725.3731,740.0893,737.0195
XAUAUD,20060215,00:00:00,737.2893,724.4829,738.9954,730.3112
XAUAUD,20060216,00:00:00,730.4101,725.5486,742.6909,742.6560
XAUAUD,20060217,00:00:00,742.2499,736.7565,751.4247,746.3131
XAUAUD,20060220,00:00:00,746.2121,745.1430,751.0133,750.2025
XAUAUD,20060221,00:00:00,749.9999,746.3778,752.3036,750.0338
XAUAUD,20060222,00:00:00,750.0338,744.3886,754.8607,754.8273
XAUAUD,20060223,00:00:00,754.3502,741.8133,754.7632,743.8677
XAUAUD,20060224,00:00:00,743.6001,740.2054,756.1206,755.6488
XAUAUD,20060227,00:00:00,756.2297,747.6307,757.3580,751.1864
XAUAUD,20060228,00:00:00,751.1864,749.4580,757.2083,756.3308
XAUAUD,20060301,00:00:00,756.5674,752.7156,761.2262,755.1650
XAUAUD,20060302,00:00:00,754.9625,752.1744,762.4782,760.6575
XAUAUD,20060303,00:00:00,761.1661,758.5883,765.2431,759.0329
XAUAUD,20060306,00:00:00,759.3066,745.7100,763.5117,750.4398
XAUAUD,20060307,00:00:00,750.4398,746.5613,755.9880,753.8230
XAUAUD,20060308,00:00:00,753.6865,734.7440,755.4949,739.3436
XAUAUD,20060309,00:00:00,739.4443,734.5133,747.9266,743.6946
XAUAUD,20060310,00:00:00,743.9989,729.8073,744.5156,738.3817
XAUAUD,20060313,00:00:00,739.0531,738.5478,745.4620,742.2077
XAUAUD,20060314,00:00:00,742.4098,739.6757,750.0680,747.1529
XAUAUD,20060315,00:00:00,747.3898,744.3842,753.3153,748.0368
XAUAUD,20060316,00:00:00,748.1722,744.3537,754.2718,751.9989
XAUAUD,20060317,00:00:00,752.1680,751.0171,764.8593,761.5184
XAUAUD,20060320,00:00:00,761.1386,761.0340,772.2662,769.8721
XAUAUD,20060321,00:00:00,768.8568,761.2418,774.1936,767.7429
XAUAUD,20060322,00:00:00,767.8820,762.5330,772.5622,765.4750
XAUAUD,20060323,00:00:00,765.7946,758.8514,771.5088,770.6435
XAUAUD,20060324,00:00:00,771.2923,771.2923,790.8487,789.6221
XAUAUD,20060327,00:00:00,789.0504,788.3666,804.5390,803.3740
XAUAUD,20060328,00:00:00,803.5157,791.7897,804.8261,799.0071
XAUAUD,20060329,00:00:00,799.5176,796.7838,812.4380,811.3582
XAUAUD,20060330,00:00:00,811.6148,805.3484,824.5590,823.5294
XAUAUD,20060331,00:00:00,822.3528,809.5971,824.0078,812.9275
XAUAUD,20060403,00:00:00,814.7630,812.2301,824.4317,821.8029
XAUAUD,20060404,00:00:00,822.2129,811.1927,826.3987,812.6301
XAUAUD,20060405,00:00:00,812.5173,802.6442,813.4111,809.2096
XAUAUD,20060406,00:00:00,809.4059,806.6154,816.0604,815.6165
XAUAUD,20060407,00:00:00,815.9770,802.9929,819.5530,810.6060
XAUAUD,20060410,00:00:00,810.1667,808.7184,822.1246,821.1204
XAUAUD,20060411,00:00:00,821.3698,808.1799,827.3114,809.0041
XAUAUD,20060412,00:00:00,808.5368,808.5368,819.4122,816.6667
XAUAUD,20060413,00:00:00,816.5802,813.0048,820.8832,819.6563
XAUAUD,20060414,00:00:00,819.6563,818.9809,823.6831,822.7779
XAUAUD,20060417,00:00:00,821.6053,820.2765,834.2384,832.5424
XAUAUD,20060418,00:00:00,832.4295,827.9919,840.2872,836.7017
XAUAUD,20060419,00:00:00,836.7237,836.0259,858.1370,855.8800
XAUAUD,20060420,00:00:00,856.0139,825.2545,868.6407,832.2248
XAUAUD,20060421,00:00:00,832.3605,827.5254,852.7872,852.4238
XAUAUD,20060424,00:00:00,848.2657,832.3257,859.3477,833.4006
XAUAUD,20060425,00:00:00,833.5576,830.3104,850.7382,844.7813
XAUAUD,20060426,00:00:00,844.6471,838.9333,851.7878,849.2623
XAUAUD,20060427,00:00:00,849.3952,834.4221,853.2819,837.6306
XAUAUD,20060428,00:00:00,837.6306,837.6306,863.1690,860.9062
XAUAUD,20060501,00:00:00,860.1371,857.7648,869.5709,865.4685
XAUAUD,20060502,00:00:00,865.5829,862.0280,879.5053,879.5053
XAUAUD,20060503,00:00:00,879.4895,858.4082,880.5466,862.6331
XAUAUD,20060504,00:00:00,863.4178,861.0028,881.3846,879.6788
XAUAUD,20060505,00:00:00,879.9222,874.4662,889.2500,885.0589
XAUAUD,20060508,00:00:00,884.5308,873.5363,887.6521,883.5331
XAUAUD,20060509,00:00:00,883.5331,882.9357,905.6116,904.2636
XAUAUD,20060510,00:00:00,904.0424,895.0968,916.4727,915.6113
XAUAUD,20060511,00:00:00,915.3528,913.2633,937.2174,920.0206
XAUAUD,20060512,00:00:00,920.1394,917.6865,941.0627,922.9377
XAUAUD,20060515,00:00:00,923.3949,889.7369,936.4147,892.7022
XAUAUD,20060516,00:00:00,892.1298,885.6805,902.8683,897.2219
XAUAUD,20060517,00:00:00,896.7001,893.2203,928.0249,906.7987
XAUAUD,20060518,00:00:00,906.9429,886.4971,911.0555,895.0948
XAUAUD,20060519,00:00:00,895.2256,864.8112,902.6375,870.7079
XAUAUD,20060522,00:00:00,869.6745,851.7726,875.5467,870.8521
XAUAUD,20060523,00:00:00,870.6210,865.1626,889.7981,888.6670
XAUAUD,20060524,00:00:00,888.9185,845.7546,891.2753,852.6092
XAUAUD,20060525,00:00:00,858.6033,845.1263,860.0080,854.2351
XAUAUD,20060526,00:00:00,854.3663,845.6969,862.7115,861.8777
XAUAUD,20060529,00:00:00,862.0097,853.1468,862.4653,856.4650
XAUAUD,20060530,00:00:00,856.2393,853.0800,871.2975,856.7489
XAUAUD,20060531,00:00:00,856.6177,849.4881,870.6177,855.5275
XAUAUD,20060601,00:00:00,855.2807,833.3333,859.0649,842.4933
XAUAUD,20060602,00:00:00,842.4933,828.8240,850.5196,848.3438
XAUAUD,20060605,00:00:00,849.4738,847.7246,858.9880,849.0036
XAUAUD,20060606,00:00:00,849.0238,839.4366,855.6494,850.3916
XAUAUD,20060607,00:00:00,850.1619,832.6133,851.9719,845.7282
XAUAUD,20060608,00:00:00,845.2510,820.1808,845.6349,826.6200
XAUAUD,20060609,00:00:00,827.0656,803.0202,827.8700,809.9439
XAUAUD,20060612,00:00:00,811.1468,803.8954,817.8896,811.4424
XAUAUD,20060613,00:00:00,811.5767,760.9167,813.6529,766.9784
XAUAUD,20060614,00:00:00,767.4355,736.4277,772.8874,758.3401
XAUAUD,20060615,00:00:00,757.8633,751.7297,780.3123,776.6846
XAUAUD,20060616,00:00:00,776.8940,767.9176,787.1768,785.2694
XAUAUD,20060619,00:00:00,783.7288,766.2002,786.1891,767.5492
XAUAUD,20060620,00:00:00,767.9348,760.2712,781.0932,778.8318
XAUAUD,20060621,00:00:00,779.1486,775.9652,799.4312,792.7769
XAUAUD,20060622,00:00:00,792.8050,789.6674,804.6102,791.6553
XAUAUD,20060623,00:00:00,791.3826,782.3827,800.1093,797.1569
XAUAUD,20060626,00:00:00,797.2363,790.8219,801.9422,799.7539
XAUAUD,20060627,00:00:00,799.2346,790.0341,811.1974,791.0121
XAUAUD,20060628,00:00:00,790.9041,790.6310,803.4563,795.1427
XAUAUD,20060629,00:00:00,795.2237,794.8119,811.4177,811.0268
XAUAUD,20060630,00:00:00,811.0012,805.4134,828.6445,828.5099
XAUAUD,20060703,00:00:00,825.9523,825.8412,842.3891,840.9213
XAUAUD,20060704,00:00:00,840.8081,829.7014,841.4880,834.5865
XAUAUD,20060705,00:00:00,835.1471,834.5042,847.9935,846.0812
XAUAUD,20060706,00:00:00,845.8530,838.5880,851.5835,848.5457
XAUAUD,20060707,00:00:00,848.2980,836.0809,849.5172,836.9898
XAUAUD,20060710,00:00:00,836.9276,829.6108,841.0332,834.7163
XAUAUD,20060711,00:00:00,834.7163,831.5268,854.8623,851.9947
XAUAUD,20060712,00:00:00,852.1080,848.2320,871.1223,864.6457
XAUAUD,20060713,00:00:00,864.2468,853.6617,880.8703,879.6923
XAUAUD,20060714,00:00:00,879.5596,876.7087,885.9229,882.4233
XAUAUD,20060717,00:00:00,882.2045,857.4869,898.9184,860.0107
XAUAUD,20060718,00:00:00,859.7618,841.3784,872.4797,845.0100
XAUAUD,20060719,00:00:00,844.6498,829.9758,864.3297,855.9819
XAUAUD,20060720,00:00:00,855.9819,835.7970,859.7520,838.7097
XAUAUD,20060721,00:00:00,838.7097,819.0400,844.8779,825.9308
XAUAUD,20060724,00:00:00,824.6477,799.3892,825.0333,815.0358
XAUAUD,20060725,00:00:00,815.2520,809.1006,825.5860,822.2163
XAUAUD,20060726,00:00:00,822.2163,808.1740,823.2589,818.8034
XAUAUD,20060727,00:00:00,818.5643,818.3014,837.1881,831.2779
XAUAUD,20060728,00:00:00,831.3869,821.6018,836.3064,826.5745
XAUAUD,20060731,00:00:00,828.7242,820.9812,833.9430,831.0246
XAUAUD,20060801,00:00:00,830.8938,828.3278,846.4654,845.9226
XAUAUD,20060802,00:00:00,846.0533,841.8993,857.1803,851.8713
XAUAUD,20060803,00:00:00,851.7598,841.0108,853.7767,847.9548
XAUAUD,20060804,00:00:00,847.6002,841.1227,856.7684,844.6361
XAUAUD,20060807,00:00:00,843.1629,841.8168,854.0165,849.8361
XAUAUD,20060808,00:00:00,849.9476,843.3719,851.3460,845.7181
XAUAUD,20060809,00:00:00,845.9410,838.5069,855.0896,850.6409
XAUAUD,20060810,00:00:00,850.9748,825.9906,850.9748,829.5321
XAUAUD,20060811,00:00:00,829.7706,816.5580,840.3756,824.6278
XAUAUD,20060814,00:00:00,823.9520,816.6579,833.1138,825.0164
XAUAUD,20060815,00:00:00,824.9078,812.2385,827.0320,816.1611
XAUAUD,20060816,00:00:00,815.8170,814.9160,822.1817,817.5078
XAUAUD,20060817,00:00:00,817.6494,804.9357,823.9823,805.5956
XAUAUD,20060818,00:00:00,805.5702,801.0817,816.6689,809.5426
XAUAUD,20060821,00:00:00,809.3795,808.6956,823.9843,823.3828
XAUAUD,20060822,00:00:00,823.4677,813.4505,825.0361,818.1341
XAUAUD,20060823,00:00:00,818.0268,813.4796,821.9786,814.4262
XAUAUD,20060824,00:00:00,814.4020,811.5904,819.9449,813.0338
XAUAUD,20060825,00:00:00,813.0583,812.0399,824.1366,823.3271
XAUAUD,20060828,00:00:00,821.7351,807.3225,823.6383,808.3817
XAUAUD,20060829,00:00:00,808.2498,797.7927,811.8498,804.0320
XAUAUD,20060830,00:00:00,803.7958,802.6988,811.7215,811.4023
XAUAUD,20060831,00:00:00,811.4023,809.5862,821.6252,818.2294
XAUAUD,20060901,00:00:00,818.4676,811.9266,821.5034,815.5011
XAUAUD,20060904,00:00:00,815.8101,811.3501,815.8854,812.7190
XAUAUD,20060905,00:00:00,812.8245,811.6167,830.7793,828.1412
XAUAUD,20060906,00:00:00,828.1412,823.9289,834.2260,826.4786
XAUAUD,20060907,00:00:00,826.4786,809.6116,832.9403,812.0142
XAUAUD,20060908,00:00:00,811.8004,804.4055,818.1217,809.0438
XAUAUD,20060911,00:00:00,810.6242,776.5489,810.6242,784.5724
XAUAUD,20060912,00:00:00,784.6769,777.7926,797.2847,781.5249
XAUAUD,20060913,00:00:00,781.3917,770.6947,788.3182,782.8799
XAUAUD,20060914,00:00:00,782.4646,761.4314,788.1603,762.3973
XAUAUD,20060915,00:00:00,762.5680,759.4853,774.2408,767.9117
XAUAUD,20060918,00:00:00,770.0492,769.0264,779.9602,777.5424
XAUAUD,20060919,00:00:00,777.6453,760.8985,779.5286,761.7146
XAUAUD,20060920,00:00:00,761.9175,760.7916,777.1588,765.8161
XAUAUD,20060921,00:00:00,765.9490,759.5188,772.4211,771.5984
XAUAUD,20060922,00:00:00,771.7003,771.0287,786.3498,784.5149
XAUAUD,20060925,00:00:00,785.2197,774.8036,786.2271,781.7434
XAUAUD,20060926,00:00:00,781.9798,778.7669,788.9347,787.0074
XAUAUD,20060927,00:00:00,786.9027,785.3529,803.7072,802.1305
XAUAUD,20060928,00:00:00,802.1042,800.7199,810.4785,803.0749
XAUAUD,20060929,00:00:00,802.7529,796.4352,808.3333,803.0060
XAUAUD,20061002,00:00:00,803.3294,794.5736,811.3233,795.2661
XAUAUD,20061003,00:00:00,795.2935,772.1706,799.4648,772.6477
XAUAUD,20061004,00:00:00,772.6783,752.6896,780.7372,760.7995
XAUAUD,20061005,00:00:00,760.9016,753.7533,769.9020,769.0863
XAUAUD,20061006,00:00:00,769.0863,755.0856,772.6599,771.9865
XAUAUD,20061009,00:00:00,771.0745,767.6700,781.6123,774.3886
XAUAUD,20061010,00:00:00,774.3886,765.2993,780.3895,770.7212
XAUAUD,20061011,00:00:00,770.5867,765.9689,776.8817,771.3439
XAUAUD,20061012,00:00:00,771.6557,760.7943,773.0276,769.9162
XAUAUD,20061013,00:00:00,769.8139,767.5316,786.2189,785.4003
XAUAUD,20061016,00:00:00,785.2385,783.8161,792.3251,792.3251
XAUAUD,20061017,00:00:00,792.5907,777.5418,794.7152,783.7011
XAUAUD,20061018,00:00:00,783.3887,778.5146,789.4807,780.6623
XAUAUD,20061019,00:00:00,780.5589,774.5474,792.7892,790.1674
XAUAUD,20061020,00:00:00,790.2440,779.1403,792.6813,779.8576
XAUAUD,20061023,00:00:00,780.2980,764.8845,780.6937,768.2040
XAUAUD,20061024,00:00:00,768.1332,757.0390,774.1255,771.8280
XAUAUD,20061025,00:00:00,771.7262,763.1024,778.2604,777.8070
XAUAUD,20061026,00:00:00,777.8070,773.9439,784.9928,781.1682
XAUAUD,20061027,00:00:00,780.9636,773.4548,781.2254,778.2117
XAUAUD,20061030,00:00:00,780.3671,778.0234,793.6281,785.5842
XAUAUD,20061031,00:00:00,785.5842,776.6452,785.5842,783.2493
XAUAUD,20061101,00:00:00,783.2493,781.2338,798.5287,797.1071
XAUAUD,20061102,00:00:00,796.3585,794.5506,808.0848,806.7477
